snd   40399.369  D     23901 100   155  
rcv   40449.341  A     155   0     24001
drop  40450.613  D     24001 100   155  
snd   40700.746  D     24001 100   155  
rcv   40750.730  A     155   0     24101
snd   40752.350  D     24101 100   155  
rcv   40801.159  A     155   0     24201
drop  40803.661  D     24201 100   155  
snd   41052.572  D     24201 100   155  
rcv   41102.297  A     155   0     24301
snd   41105.939  D     24301 100   155  
rcv   41152.943  A     155   0     24401
drop  41156.301  D     24401 100   155  
snd   41404.199  D     24401 100   155  
rcv   41453.995  A     155   0     24501
snd   41455.289  D     24501 100   155  
rcv   41504.463  A     155   0     24601
snd   41506.708  D     24601 100   155  
rcv   41554.840  A     155   0     24701
snd   41557.422  D     24701 100   155  
rcv   41605.126  A     155   0     24801
drop  41608.215  D     24801 100   155  
snd   41856.827  D     24801 100   155  
rcv   41906.573  A     155   0     24901
drop  41909.228  D     24901 100   155  
snd   42158.577  D     24901 100   155  
rcv   42208.340  A     155   0     25001
drop  42209.768  D     25001 100   155  
snd   42460.468  D     25001 100   155  
rcv   42510.163  A     155   0     25101
drop  42520.425  D     25101 100   155  
snd   42762.525  D     25101 100   155  
rcv   42812.307  A     155   0     25201
snd   42815.747  D     25201 100   155  
rcv   42863.455  A     155   0     25301
snd   42871.695  D     25301 100   155  
rcv   42914.183  A     155   0     25401
snd   42923.020  D     25401 100   155  
rcv   42964.493  A     155   0     25501
snd   42973.551  D     25501 100   155  
rcv   43014.747  A     155   0     25601
snd   43024.729  D     25601 100   155  
rcv   43064.981  A     155   0     25701
snd   43075.715  D     25701 100   155  
rcv   43115.420  A     155   0     25801
snd   43126.300  D     25801 100   155  
rcv   43165.801  A     155   0     25901
snd   43176.921  D     25901 100   155  
rcv   43216.144  A     155   0     26001
snd   43227.509  D     26001 100   155  
rcv   43266.430  A     155   0     26101
drop  43278.084  D     26101 100   155  
snd   43517.869  D     26101 100   155  
rcv   43567.720  A     155   0     26201
drop  43569.136  D     26201 100   155  
snd   43819.796  D     26201 100   155  
rcv   43869.780  A     155   0     26301
drop  43876.356  D     26301 100   155  
snd   44123.506  D     26301 100   155  
rcv   44173.380  A     155   0     26401
snd   44179.378  D     26401 100   155  
rcv   44228.729  A     155   0     26501
snd   44233.235  D     26501 100   155  
rcv   44279.333  A     155   0     26601
snd   44285.380  D     26601 100   155  
rcv   44331.202  A     155   0     26701
snd   44335.874  D     26701 100   155  
rcv   44381.495  A     155   0     26801
drop  44386.341  D     26801 100   155  
snd   44632.704  D     26801 100   155  
rcv   44683.159  A     155   0     26901
drop  44684.370  D     26901 100   155  
snd   44934.880  D     26901 100   155  
rcv   44984.789  A     155   0     27001
drop  44986.605  D     27001 100   155  
snd   45237.142  D     27001 100   155  
rcv   45286.866  A     155   0     27101
snd   45289.371  D     27101 100   155  
rcv   45338.827  A     155   0     27201
snd   45342.949  D     27201 100   155  
rcv   45389.927  A     155   0     27301
snd   45393.412  D     27301 100   155  
rcv   45440.196  A     155   0     27401
drop  45443.774  D     27401 100   155  
snd   45691.478  D     27401 100   155  
rcv   45741.393  A     155   0     27501
drop  45744.827  D     27501 100   155  
snd   45996.530  D     27501 100   155  
rcv   46046.415  A     155   0     27601
snd   46048.339  D     27601 100   155  
rcv   46099.792  A     155   0     27701
drop  46149.782  D     27701 100   155  
snd   46351.445  D     27701 100   155  
rcv   46401.387  A     155   0     27801
