rcv   19916.264  D     24901 100   155  
snd   19919.536  A     155   0     25001
rcv   19970.399  D     25001 100   155  
snd   19971.310  A     155   0     25101
rcv   20030.584  D     25101 100   155  
snd   20031.224  A     155   0     25201
rcv   20034.606  D     25201 100   155  
snd   20035.029  A     155   0     25301
rcv   20085.228  D     25201 100   155  
rcv   20085.878  D     25301 100   155  
snd   20086.263  A     155   0     25401
rcv   20136.301  D     25301 100   155  
rcv   20137.169  D     25401 100   155  
snd   20138.676  A     155   0     25501
rcv   20187.576  D     25401 100   155  
rcv   20188.325  D     25501 100   155  
snd   20188.558  A     155   0     25601
rcv   20238.757  D     25501 100   155  
rcv   20240.764  D     25601 100   155  
snd   20241.158  A     155   0     25701
rcv   20290.318  D     25601 100   155  
rcv   20293.248  D     25701 100   155  
snd   20293.518  A     155   0     25801
rcv   20343.396  D     25701 100   155  
rcv   20344.713  D     25801 100   155  
snd   20344.931  A     155   0     25901
rcv   20394.863  D     25801 100   155  
rcv   20395.539  D     25901 100   155  
snd   20395.700  A     155   0     26001
rcv   20445.851  D     25901 100   155  
rcv   20447.036  D     26001 100   155  
snd   20447.261  A     155   0     26101
rcv   21549.106  D     26101 100   155  
snd   21549.816  A     155   0     26201
rcv   21600.792  D     26201 100   155  
snd   21601.224  A     155   0     26301
rcv   21651.302  D     26301 100   155  
snd   21651.537  A     155   0     26401
rcv   21651.656  D     26401 100   155  
snd   21651.771  A     155   0     26501
rcv   21701.867  D     26401 100   155  
rcv   21702.211  D     26501 100   155  
snd   21702.357  A     155   0     26601
rcv   21752.483  D     26501 100   155  
rcv   21755.384  D     26601 100   155  
snd   21755.642  A     155   0     26701
rcv   21803.839  D     26601 100   155  
rcv   21804.024  D     26701 100   155  
snd   21805.094  A     155   0     26801
rcv   21853.711  D     26701 100   155  
rcv   21904.825  D     26801 100   155  
snd   21905.050  A     155   0     26901
rcv   21955.267  D     26901 100   155  
snd   21955.566  A     155   0     27001
rcv   22007.444  D     27001 100   155  
snd   22007.906  A     155   0     27101
rcv   22008.331  D     27101 100   155  
snd   22008.663  A     155   0     27201
rcv   22057.818  D     27101 100   155  
rcv   22060.518  D     27201 100   155  
snd   22061.068  A     155   0     27301
rcv   22111.246  D     27201 100   155  
rcv   22114.423  D     27301 100   155  
snd   22114.910  A     155   0     27401
rcv   22164.728  D     27301 100   155  
rcv   22215.602  D     27401 100   155  
snd   22216.012  A     155   0     27501
rcv   22266.357  D     27501 100   155  
snd   22266.722  A     155   0     27601
rcv   22266.878  D     27601 100   155  
snd   22267.014  A     155   0     27701
rcv   22317.129  D     27601 100   155  
rcv   22368.365  D     27701 100   155  
snd   22368.789  A     155   0     27801
rcv   22369.568  D     27801 100   155  
snd   22369.806  A     155   0     27901
rcv   22419.336  D     27801 100   155  
rcv   22470.174  D     27901 100   155  
snd   22470.603  A     155   0     28001
rcv   22521.076  D     28001 100   155  
snd   22521.431  A     155   0     28101
rcv   22572.179  D     28101 100   155  
snd   22572.593  A     155   0     28201
rcv   22573.303  D     28201 100   155  
snd   22573.763  A     155   0     28301
rcv   22623.669  D     28201 100   155  
rcv   22674.463  D     28301 100   155  
snd   22674.926  A     155   0     28401
rcv   22725.082  D     28401 100   155  
snd   22725.429  A     155   0     28501
rcv   22725.535  D     28501 100   155  
snd   22725.618  A     155   0     28601
rcv   22775.927  D     28501 100   155  
rcv   22776.270  D     28601 100   155  
snd   22776.400  A     155   0     28701
rcv   22826.657  D     28601 100   155  
rcv   22877.777  D     28701 100   155  
snd   22878.722  A     155   0     28801
rcv   22930.683  D     28801 100   155  
snd   22932.367  A     155   0     28901
rcv   22932.751  D     28901 100   155  
snd   22934.257  A     155   0     29001
rcv   22981.230  D     28901 100   155  
rcv   22982.714  D     29001 100   155  
snd   22984.950  A     155   0     29101
rcv   23032.875  D     29001 100   155  
rcv   23083.508  D     29101 100   155  
snd   23083.700  A     155   0     29201
rcv   23134.625  D     29201 100   155  
snd   23135.818  A     155   0     29301
rcv   23136.650  D     29301 100   155  
snd   23137.444  A     155   0     29401
rcv   23186.827  D     29301 100   155  
rcv   23188.874  D     29401 100   155  
snd   23189.192  A     155   0     29501
rcv   23238.958  D     29401 100   155  
rcv   23239.477  D     29501 100   155  
snd   23239.661  A     155   0     29601
rcv   23289.864  D     29501 100   155  
rcv   23290.491  D     29601 100   155  
snd   23290.677  A     155   0     29701
rcv   23340.901  D     29601 100   155  
rcv   23393.308  D     29701 100   155  
snd   23393.830  A     155   0     29801
rcv   23442.851  D     29801 100   155  
snd   23443.181  A     155   0     29901
rcv   23443.586  D     29901 100   155  
snd   23443.708  A     155   0     30001
rcv   23493.974  D     29901 100   155  
rcv   23494.857  D     30001 100   155  
snd   23495.178  A     155   0     30101
rcv   23545.565  D     30001 100   155  
rcv   23546.151  D     30101 100   155  
snd   23546.347  A     155   0     30201
rcv   23596.425  D     30101 100   155  
rcv   23647.483  D     30201 100   155  
snd   23648.032  A     155   0     30301
rcv   23648.225  D     30301 100   155  
snd   23649.243  A     155   0     30401
rcv   23698.484  D     30301 100   155  
rcv   23699.220  D     30401 100   155  
snd   23699.436  A     155   0     30501
rcv   23749.560  D     30401 100   155  
